ds,yhat,yhat_lower,yhat_upper
2023-04-13,2007.6148056690536,1948.9282974141972,2071.3460381167984
2023-04-14,2010.4051373760967,1949.6770963264898,2070.5702420639336
2023-04-17,2014.5759586924637,1951.8599921169014,2076.078973649865
2023-04-18,2018.7440096901166,1951.5514947312497,2081.9334507388025
2023-04-19,2019.3950307815408,1955.1242103740626,2082.2888042190552
2023-04-20,2019.4114243188312,1957.9536766593062,2088.0179071254256
2023-04-21,2019.4169819096062,1954.0453135817736,2083.501126684029
2023-04-24,2016.4404980116292,1949.937492320918,2078.6470058579257
2023-04-25,2016.6936588467959,1953.6353685562567,2080.1168910155848
2023-04-26,2013.9972034481082,1949.9323436356417,2078.7921979880616
2023-04-27,2013.0591205939077,1945.6678327057075,2075.759257271501
2023-04-28,2011.7541589211103,1948.342101503078,2074.6827208213463
2023-05-01,2002.3518519303618,1940.570487673715,2065.860896480145
2023-05-02,2000.0021870346295,1933.0617116005506,2063.9590117386483
2023-05-03,1996.332894155166,1939.0563028666625,2058.959198201299
2023-05-04,1994.6041883658484,1931.8532654248838,2058.928500674036
2023-05-05,1993.638531598746,1927.9459811107058,2055.366482035151
2023-05-08,1987.3942714269035,1924.0007629573277,2054.198213377363
2023-05-09,1988.9044728865535,1921.1188566779203,2052.2939850465978
2023-05-10,1987.573587563849,1927.143895656431,2051.0436128181886
2023-05-11,1986.0277871481362,1924.3814465663493,2048.306374547457
2023-05-12,1984.0891406366584,1919.4253085450202,2049.7302520404264
2023-05-15,1981.7619230626037,1916.9315519454492,2044.340421740318
2023-05-16,1984.1832908042588,1922.6022174012212,2049.9601221730004
2023-05-17,1986.2261961703978,1925.0355515071556,2053.358695392991
2023-05-18,1986.3795548139494,1923.8056908450067,2044.2391595967783
2023-05-19,1985.8632769855901,1919.7798028101681,2045.1514484109312
2023-05-22,1985.2621438599726,1923.8350999363404,2044.0876084144638
2023-05-23,1988.7277276800528,1927.5562397288916,2050.272214917972
2023-05-24,1990.4774831780032,1928.4449687996866,2055.781397076392
2023-05-25,1989.461219867631,1925.2602913892213,2054.6484946687688
2023-05-26,1989.2996210848755,1926.2719534986595,2055.6857835934306
2023-05-30,1985.6753854095496,1923.253142068789,2043.69490590639
2023-05-31,1984.3392506662517,1920.8800831211056,2048.7074600540363
2023-06-01,1984.8849955149697,1920.7047118881328,2049.650958500531
2023-06-02,1983.7944588133823,1917.9793956388585,2047.3078746025571
2023-06-05,1976.281108505328,1917.8636716320746,2038.8644093024036
2023-06-06,1976.2849573977783,1913.9135386794771,2037.4193985868196
2023-06-07,1974.9538310237062,1907.08949776668,2040.9074004177537
2023-06-08,1972.0799383978774,1906.6977979183946,2035.4094802303753
2023-06-09,1967.996032074681,1903.7550550548606,2033.784380934429
2023-06-12,1955.438606780237,1889.5647533970548,2019.7415070419531
2023-06-13,1956.5740221534754,1891.0913638754482,2020.4843675843094
2023-06-14,1953.5173630113222,1892.859829251121,2019.1210496845902
2023-06-15,1952.6706711816064,1889.1777780818175,2019.1353729891036
2023-06-16,1949.9237299487731,1889.5254807287256,2018.3298554737173
2023-06-20,1939.0540075117726,1868.525533470062,2000.3226999883773
2023-06-21,1938.6033953786166,1878.12625307574,2002.1814539155976
2023-06-22,1934.9144941816562,1873.846976590052,2002.0555597724256
2023-06-23,1931.920734309303,1874.69895349485,2003.971305956714
2023-06-26,1924.5569036829652,1862.1715201052887,1988.1156663186398
2023-06-27,1924.5048102670767,1864.0711598952046,1986.1236900589424
2023-06-28,1924.9371735841128,1862.3758355348828,1984.2754426923286
2023-06-29,1924.417366773883,1860.914302751925,1987.2677677616741
2023-06-30,1923.183296775308,1861.882477331828,1983.7186515869316
2023-07-03,1918.2220219599149,1853.8143658092424,1982.2640731032138
2023-07-05,1921.8038587437004,1860.9189834478975,1986.0568215403696
2023-07-06,1922.0892832698792,1856.7065990856502,1987.4086722646823
2023-07-07,1922.6632616593945,1858.7990046493078,1983.8021729558445
2023-07-10,1920.495576324924,1854.362217337714,1982.6204517957942
2023-07-11,1924.6247053170478,1860.0714306153388,1981.4122811009463
2023-07-12,1926.305070382559,1863.3081110117773,1988.221746037122
2023-07-13,1928.1368569659455,1865.0281197072866,1994.1216381477248
2023-07-14,1927.1877832945122,1866.0040936047235,1987.8852294614715
2023-07-17,1926.7303420292208,1864.8152825893549,1991.174058121487
2023-07-18,1931.2211965877898,1867.9984149036582,1998.5824427752157
2023-07-19,1932.478182753962,1871.2016947024727,1991.9060209035213
2023-07-20,1934.0926315004876,1876.273517395114,1999.3738792066795
2023-07-21,1935.2729339184655,1876.4398157210178,2000.9472221751355
2023-07-24,1936.7694801693756,1877.024948974991,2004.8552625853201
2023-07-25,1940.57259880633,1877.171833242606,2001.0635482499197
2023-07-26,1941.1855965812742,1880.9759876142462,2001.8315638437914
2023-07-27,1942.9925258065452,1879.8202864996576,2004.715536620013
2023-07-28,1942.95852429318,1880.2764276456458,2005.6168871919954
2023-07-31,1941.710892600993,1879.1742872976674,2004.5755768906552
2023-08-01,1943.6555059909265,1882.9930997950034,2011.7267441611739
2023-08-02,1942.5300590703057,1877.3818257486892,2011.1581362203412
2023-08-03,1943.7035386050622,1882.6701074826237,2009.2231190157288
2023-08-04,1943.0242583047998,1882.5356466808623,2008.34443502346
2023-08-07,1936.9818368582803,1873.1608736114176,1999.873156024099
2023-08-08,1938.7790578287213,1873.695622116492,2003.4251627299504
2023-08-09,1938.848823461438,1873.7712804342289,2002.45663719067
2023-08-10,1936.7697834102567,1873.377472276147,2007.0472308563765
2023-08-11,1934.7322198007932,1868.3816166828644,1991.9814068252979
2023-08-14,1927.338454688736,1862.595051058069,1993.093538852067
2023-08-15,1927.3334243008944,1868.3929889051037,1993.1521832037836
2023-08-16,1925.3834201438672,1857.295132517561,1990.4123916830442
2023-08-17,1926.1337338114367,1861.6621199322392,1990.4377769745147
2023-08-18,1925.7218115042638,1859.9463171112704,1988.4589587139428
2023-08-21,1923.196180174258,1864.0968018083365,1985.3971292335673
2023-08-22,1925.7554277485333,1866.1521300577363,1988.3466823040585
2023-08-23,1925.7983179147402,1865.6746790031593,1989.2984950858404
2023-08-24,1926.9477405085565,1861.868034756387,1993.2062714813953
2023-08-25,1927.4597901655957,1863.1510617186982,1984.281719658838
2023-08-28,1928.2432212742472,1861.8942146620393,1993.2595590644405
2023-08-29,1932.519090050274,1872.4288090973869,1992.6707871111025
2023-08-30,1934.4872400716729,1872.367329467434,2000.0909864281732
2023-08-31,1937.363574610166,1877.4108735347686,2000.2621241060551
2023-09-01,1938.9872244036608,1880.0340726046488,2001.892941694667
2023-09-05,1943.5177865618925,1881.5600166707595,2006.738454484441
2023-09-06,1945.1275718346926,1882.2828453601753,2007.6725872805384
2023-09-07,1945.4688469377793,1879.4186498404242,2002.767624906382
2023-09-08,1945.2745911081843,1882.33104904008,2005.3845404181068
2023-09-11,1941.8483943671422,1882.773672082223,2006.8371721040733
2023-09-12,1944.5170158116114,1882.856324633531,2009.3867712189578
2023-09-13,1943.7803745904428,1881.3756107438633,2006.7030506426806
2023-09-14,1944.004476973227,1877.6056705078543,2007.653748131487
2023-09-15,1942.1789988719197,1875.4919587490585,2002.4002132614542
2023-09-18,1934.9095436999642,1871.9909427346677,1998.5651843096914
2023-09-19,1935.1522319288383,1874.9613403335254,1997.2748874465005
2023-09-20,1932.9631488031291,1866.2315564456883,1996.0440752783877
2023-09-21,1930.8396697642256,1870.8404832605283,1993.1387352611378
2023-09-22,1928.2422253393447,1864.0337502047046,1988.135709251046
2023-09-25,1919.8904760091152,1860.3670109861998,1987.3913199884928
2023-09-26,1921.1766181284154,1858.3169932192934,1983.6003350615183
2023-09-27,1922.3877094793195,1863.337510367775,1988.546245190582
2023-09-28,1920.3322117717053,1858.0045941117517,1987.773856388626
2023-09-29,1918.0471929870257,1851.7231045544838,1980.6824212582796
2023-10-02,1913.4097003156144,1851.0246077932918,1979.0968301929024
2023-10-03,1916.4184084511612,1853.077694678793,1981.1862066144088
2023-10-04,1914.2689530808661,1849.286317267154,1981.003735356018
2023-10-05,1914.35539014014,1847.6233369338513,1985.8931676506465
2023-10-06,1915.1202701172558,1854.0719865163721,1980.1322876577394
2023-10-09,1920.3718212900117,1858.3523409545726,1983.6840718785234
2023-10-10,1924.7744792747808,1862.8116217225438,1985.8829079372185
2023-10-11,1926.0560710346874,1861.258813117077,1986.5301265902172
2023-10-12,1928.628503839902,1864.7388067223587,1987.2424924916152
2023-10-13,1933.6171423911223,1866.8988809372333,1995.3094478982025
2023-10-16,1938.843543345365,1877.0467416264744,2000.1604110087299
2023-10-17,1944.026691364815,1880.8865008440423,1999.8444697708046
2023-10-18,1948.2656815739358,1881.0432863888327,2013.5662333312334
2023-10-19,1951.9247206084165,1888.1389973924256,2022.8828495464325
2023-10-20,1953.2026370165413,1896.4230914183254,2021.7864974484905
2023-10-23,1956.0844702651166,1890.6543799175397,2021.303150446073
2023-10-24,1959.4757695257133,1900.3586997398218,2028.3385580884144
2023-10-25,1962.9123264178388,1899.6284090721488,2026.645353863474
2023-10-26,1963.563732503579,1904.4047818052904,2025.056209161466
2023-10-27,1965.7579716258556,1903.839273673143,2031.1566381291664
2023-10-30,1964.4199948020755,1894.1875329322147,2022.9039109387743
2023-10-31,1966.6932284438963,1905.0792550306055,2030.666245378018
2023-11-01,1967.3020889078036,1902.2722654589031,2030.1245551671636
2023-11-02,1969.3571172092536,1907.422922408589,2035.0931205908328
2023-11-03,1967.5238795309517,1904.7360694052418,2026.8567358008556
2023-11-06,1965.3164320635055,1895.7819562423877,2031.719510580624
2023-11-07,1965.3539315765972,1902.2758814152016,2027.9342384380723
2023-11-08,1964.3003045919488,1900.109117250405,2031.106859449444
2023-11-09,1964.7147004404826,1905.6537805061153,2031.6195265887638
2023-11-10,1964.5976927632878,1896.2792722643958,2029.6304828855516
2023-11-13,1962.1153348710259,1897.386113786266,2024.432331478922
2023-11-14,1964.325409872201,1898.7915385564015,2025.1818591427173
2023-11-15,1963.57192639259,1896.0581962251654,2025.6838499833416
2023-11-16,1961.365547270367,1898.3715012593848,2021.9173993196569
2023-11-17,1962.4100401630246,1897.3086160247956,2024.041467739487
2023-11-20,1961.057426610201,1896.5291595747897,2021.1993669610147
2023-11-21,1963.686746202505,1899.8272185669728,2022.3928460777042
2023-11-22,1963.8679264999726,1904.486758404415,2025.940624446872
2023-11-24,1962.9018026808926,1897.557846159243,2025.5408220578206
2023-11-27,1961.1352274935389,1896.6638353369162,2026.7120947492633
2023-11-28,1965.055180703101,1903.5213600510947,2032.4503398625718
2023-11-29,1967.0154997004488,1901.3853066492024,2026.3695221063433
2023-11-30,1966.7762709975718,1902.2458150607122,2032.9233188693745
2023-12-01,1965.4352281326412,1897.800656091255,2029.2528768827676
2023-12-04,1964.7765057743777,1902.7220436024897,2030.7043077077774
2023-12-05,1967.692117522196,1905.197074126016,2028.8907795323087
2023-12-06,1967.2830628452762,1904.2038655932117,2031.3952122798091
2023-12-07,1968.7417966365088,1905.6780452016455,2033.857885932149
2023-12-08,1970.3524643337862,1908.5377861085296,2031.8475261798685
2023-12-11,1971.9205405857097,1908.0407700057865,2038.1040705709268
2023-12-12,1974.0305407947028,1907.2706100472233,2044.3285916020782
2023-12-13,1976.558831292382,1911.745607709286,2037.320345541708
2023-12-14,1979.8615915550163,1912.7667753246346,2041.7007200072235
2023-12-15,1980.567834154792,1917.3394480350614,2046.8608250962695
2023-12-18,1983.7863328876304,1918.101952702238,2048.123197720567
2023-12-19,1988.5383517387343,1924.494085830781,2052.401263978058
2023-12-20,1991.2157487577258,1930.6177417970716,2051.7922343102236
2023-12-21,1993.081668249678,1933.0742873125644,2054.341987822256
2023-12-22,1993.7638750376238,1929.5979985971017,2056.250834165698
2023-12-26,2001.5964384399638,1935.6874968410261,2062.971593340013
2023-12-27,2002.678539061761,1939.6429942286386,2063.4383613285704
2023-12-28,2003.0684947090176,1946.2056225436297,2067.901580497352
2023-12-29,2003.694092753012,1941.2711959031374,2072.131526928333
2024-01-02,2008.5846123185738,1947.7015331978312,2071.7459128364453
2024-01-03,2011.9524701552677,1948.2155484708412,2072.7647429863823
2024-01-04,2013.3926773870405,1950.3460521155698,2075.742323844203
2024-01-05,2015.0472811027728,1949.0659014437083,2080.758972464508
2024-01-08,2014.9290622888632,1953.9604366232545,2075.41286560139
2024-01-09,2019.7972697194646,1959.4390411737206,2085.1890973374393
2024-01-10,2021.2283218115838,1958.0762147811413,2084.975905300242
2024-01-11,2023.6002842222554,1961.611275054081,2084.2093415343397
2024-01-12,2024.849637714099,1964.1259263516984,2092.2637388914613
2024-01-16,2031.545104275583,1969.8518438621222,2091.70750495009
2024-01-17,2033.9309317598406,1974.0751158492917,2099.4253644532587
2024-01-18,2037.1349204329008,1974.6860430059007,2101.161743695745
2024-01-19,2037.7575542330642,1974.508094274318,2104.7920619019037
2024-01-22,2042.0039884942535,1977.660354112588,2100.6140602939786
2024-01-23,2045.6925425191873,1985.6364494592299,2111.1172094165195
2024-01-24,2048.3813094369743,1987.4823965529736,2111.2567890140845
2024-01-25,2051.93360330858,1985.7087743963925,2111.50378395052
2024-01-26,2053.1952578821774,1984.779317743054,2115.386193142773
2024-01-29,2054.3809298800124,1989.677434457883,2118.3678659595175
2024-01-30,2058.7774268465396,1997.5251698435402,2121.0405824198833
2024-01-31,2059.1707781955847,1996.9095855157614,2123.4321772597164
2024-02-01,2059.3457451763043,1995.6616833531382,2122.2266670365357
2024-02-02,2058.577727128015,1992.9991573697564,2120.3660296490007
2024-02-05,2059.0918904904534,1996.8377743183698,2120.303189935157
2024-02-06,2062.625622592478,2003.7246231879326,2130.67390084629
2024-02-07,2064.184864746471,2001.5484894659585,2129.1958902544175
2024-02-08,2066.8170376779285,2003.4714797529273,2132.8317956577935
2024-02-09,2067.1500431447653,1996.8268322283545,2130.549235154935
2024-02-12,2067.149655801545,1999.9740456902807,2129.0836127888724
2024-02-13,2071.1208585786962,2000.9201344794087,2133.0918805953384
2024-02-14,2071.8170372041363,2008.909961397652,2133.236710612589
2024-02-15,2074.2380843071874,2010.6981503796578,2137.245440786059
2024-02-16,2075.4614345507007,2009.1242521696463,2136.57339583641
2024-02-20,2081.273696789838,2019.2914748017827,2144.5128832299465
2024-02-21,2083.562276282213,2016.712060926231,2144.2843971296365
2024-02-22,2086.538917919154,2029.4892403974923,2149.5234004024774
2024-02-23,2086.650291770887,2020.0946904866898,2149.009419235288
2024-02-26,2092.485659807846,2028.6082483423386,2155.6530332705515
2024-02-27,2098.4629160212967,2032.6066276907036,2159.228537366747
2024-02-28,2101.5008270871713,2034.3616637872074,2166.1940149238712
2024-02-29,2104.5338693429444,2038.818998758952,2169.100030754058
2024-03-01,2107.717957377626,2040.6355309113094,2163.41787351645
2024-03-04,2113.110845826847,2053.620573500231,2179.318909943212
2024-03-05,2118.4828595930508,2055.185929286025,2181.064323930565
2024-03-06,2122.8805114588686,2059.559719137317,2184.1983973347533
2024-03-07,2126.3801971952194,2060.37388111499,2188.276028858386
2024-03-08,2128.1919143400764,2064.1578570659804,2188.0731733849652
2024-03-11,2135.051732594359,2069.4011572220206,2202.168605350358
2024-03-12,2140.2945354992203,2078.1755267718636,2201.221403196991
2024-03-13,2145.217043382332,2081.580227942502,2211.543564215219
2024-03-14,2149.6608688528872,2087.718315599298,2211.4942553124197
2024-03-15,2151.8214561196583,2086.136499506636,2212.2714727490834
2024-03-18,2160.20228929421,2099.582192005828,2224.973783033211
2024-03-19,2166.588249391459,2104.219650546148,2233.393434285643
2024-03-20,2169.527381117917,2113.158733675997,2238.3168258036467
2024-03-21,2173.32704438334,2112.0495576185517,2240.9504593618904
2024-03-22,2176.2678118987246,2110.868789646896,2239.44039660144
2024-03-25,2188.143044814427,2120.881687363131,2251.089083090915
2024-03-26,2195.3418800142013,2131.8546495164405,2253.8267530601283
2024-03-27,2200.881300764269,2136.4180876104324,2265.1795953625888
2024-03-28,2207.9432948437707,2143.923141937752,2273.7310879734755
2024-04-01,2229.316247020467,2168.638857540286,2291.5225042331112
2024-04-02,2239.18313577915,2174.1553687639457,2300.351874552112
2024-04-03,2246.4523940493905,2183.6434432976475,2311.748121332845
2024-04-04,2254.2761231179365,2187.437399800376,2315.7628217675124
2024-04-05,2260.4082269802584,2201.4886209108904,2328.223130506791
2024-04-08,2277.5044055148505,2215.0472748478974,2340.6631345110163
2024-04-09,2285.5022037407716,2223.8197440572894,2345.997015646275
2024-04-10,2292.748198681554,2229.589025899599,2357.085498245665
2024-04-11,2298.2417562394457,2237.0213675365726,2363.3872699955627
2024-04-12,2303.45263588181,2237.1509645084348,2362.192257822253
2024-04-15,2315.485140510817,2252.2138841933534,2377.703151861125
2024-04-16,2321.954693656858,2259.240677636634,2381.356956735703
2024-04-17,2324.337581590306,2260.447902976051,2386.0917817204067
2024-04-18,2327.9549701603173,2260.5070945193665,2388.7120145077024
2024-04-19,2330.2017045514503,2261.392746271791,2387.2303505360105
2024-04-22,2333.3737135894426,2269.3818252445385,2401.889310954193
2024-04-23,2337.288223919103,2277.2515966614537,2404.3354342428106
2024-04-24,2338.2195664209858,2278.714067024733,2399.557234794825
2024-04-25,2339.611322922157,2277.7679026792357,2400.009949723911
2024-04-26,2339.2565206242657,2274.287105851555,2403.237615962514
2024-04-29,2335.6771855628476,2273.575559981284,2401.5142030319703
2024-04-30,2337.315000376059,2276.41460846842,2401.2722469324726
2024-05-01,2335.5192144856874,2272.9709192780188,2397.9841241078952
2024-05-02,2335.52063835756,2268.8736924127593,2395.8922339783217
2024-05-03,2333.893427928803,2274.752245572767,2399.029070614898
2024-05-06,2331.543612895542,2268.9647151298723,2397.1806918991747
2024-05-07,2334.1896419847476,2271.1053329051165,2396.9943862204696
2024-05-08,2335.5888042871084,2272.2948621072755,2403.299590477653
2024-05-09,2336.8958760868313,2278.2416792579115,2399.805425136203
2024-05-10,2336.4278597314456,2268.4594702265895,2399.9793309419683
2024-05-13,2338.782597919075,2280.8498977409076,2406.6797558658027
2024-05-14,2342.304633370896,2282.2685041479135,2403.359815229478
2024-05-15,2345.149216075078,2278.75464510698,2409.270577396161
2024-05-16,2348.042658705358,2285.9357796237837,2410.7069833367664
2024-05-17,2350.0265736213473,2282.526526437441,2409.933040726663
2024-05-20,2354.5029326619447,2290.0707836225965,2419.9224490645756
2024-05-21,2358.9488003110455,2297.1911684398538,2426.0628477694036
2024-05-22,2360.640940862409,2296.5251611322456,2421.0597283215793
2024-05-23,2362.8048392318174,2298.8780518102267,2421.217450215277
2024-05-24,2364.688450930216,2299.0707474649066,2425.9587324887107
2024-05-28,2372.9198004404207,2313.4714331996297,2440.138731773395
2024-05-29,2374.2199684652524,2313.445320791204,2439.9451119547157
2024-05-30,2374.7436944853675,2310.505351053675,2436.7821104306076
2024-05-31,2374.1291655412697,2307.982315857937,2433.331730659957
2024-06-03,2370.904560294288,2303.5326747520344,2430.237889614179
2024-06-04,2372.6278951510294,2304.6926205114173,2434.5163298686866
2024-06-05,2373.376024105534,2306.9351017601152,2434.1748224642247
2024-06-06,2374.301878329685,2311.8679320282654,2437.3517622438526
2024-06-07,2372.9380425767395,2311.8600930732614,2437.72452614399
2024-06-10,2369.635228791981,2307.9059941074147,2432.555729359368
2024-06-11,2371.2680767038673,2309.529085015343,2437.306002474167
2024-06-12,2371.2055866580085,2307.9624544048465,2436.637704374717
2024-06-13,2370.7418194150387,2307.6447403531765,2435.9214914797235
2024-06-14,2368.9365535372262,2305.0898394242554,2432.9389106764243
2024-06-17,2365.334055650399,2302.8652283369033,2435.117564093872
2024-06-18,2367.9328376493895,2303.7870115585524,2432.742126838798
2024-06-20,2368.237736738957,2303.28865135536,2431.1939347020184
2024-06-21,2366.2276680914624,2304.93474338403,2431.3738490511464
2024-06-24,2364.351535545659,2297.435895558546,2426.3801677687784
2024-06-25,2366.5383381087113,2308.182391601624,2431.657126176204
2024-06-26,2367.48193583713,2305.2157970067437,2428.9159621078184
2024-06-27,2368.9863138782594,2305.369526676713,2432.9955669296905
2024-06-28,2368.7906618953984,2307.1227180947144,2429.231226341583
2024-07-01,2370.6115628654225,2308.8585382937295,2430.887580949046
2024-07-02,2373.976429769646,2312.5214978867452,2442.5421742878534
2024-07-03,2376.590565737182,2308.8836095508727,2438.7879155914525
2024-07-05,2379.02424874308,2314.561233524915,2442.439464664673
2024-07-08,2381.9984324108755,2320.6744759279377,2443.4926366370432
2024-07-09,2386.05444317173,2320.186121426,2443.1256370578244
2024-07-10,2389.3128596977435,2325.0113612778805,2451.177814936984
2024-07-11,2392.479524747461,2324.1799602410415,2455.3034680302867
2024-07-12,2393.9675521380805,2325.2870092222274,2455.463380291259
2024-07-15,2399.4721083078134,2339.5090879323247,2462.1969565357585
2024-07-16,2404.7935461759967,2335.4989664467616,2466.7561391719073
2024-07-17,2410.3025990928645,2347.101048049332,2472.4747961702283
2024-07-18,2414.3721542374383,2347.5096897262815,2478.101909431375
2024-07-19,2415.5494552125124,2349.0944753237804,2478.1539670242732
2024-07-22,2423.906882403978,2362.830388658834,2488.0102208259837
2024-07-23,2428.0712737130743,2367.3871904521484,2491.66845691127
2024-07-24,2432.4367792419207,2370.538849505672,2498.014117338452
2024-07-25,2436.65322570963,2371.390861824627,2502.301471368233
2024-07-26,2438.404497687027,2375.6593180625523,2498.309963288931
2024-07-29,2444.065123907371,2380.0970603891924,2510.572204522867
2024-07-30,2448.46443566951,2386.8745865555074,2511.4333905218805
2024-07-31,2453.503495109458,2389.0500880490276,2514.354206921281
2024-08-01,2455.178954454241,2395.279266158282,2517.993179712939
2024-08-02,2454.7365547046375,2390.626833744501,2518.7593725315865
2024-08-05,2457.4337418516966,2392.944699037074,2521.8855859833466
2024-08-06,2461.574635818199,2396.1566398909276,2529.957699109504
2024-08-07,2464.788455267992,2402.113150804673,2529.495372440456
2024-08-08,2467.1186414194785,2403.6405214103547,2531.235991465471
2024-08-09,2467.9942039945026,2406.8442958110227,2533.8682957104884
2024-08-12,2471.142750959507,2406.1180448388113,2531.0044115154255
2024-08-13,2473.623368763908,2409.711485604113,2536.1274678895074
2024-08-14,2474.4095831913005,2410.180052610407,2533.714160276054
2024-08-15,2476.827477739226,2415.3890892166496,2540.4481536920694
2024-08-16,2476.4108325341676,2410.057653483971,2541.527698753416
2024-08-19,2477.250637479895,2407.404295305954,2536.7363618099635
2024-08-20,2481.3185806760466,2419.378507213966,2542.3814224255107
2024-08-21,2482.421969012392,2416.868912001292,2546.50274811333
2024-08-22,2485.6563987552113,2419.058184449535,2547.2858696628114
2024-08-23,2488.3420373692916,2425.2226764485204,2554.7439228995113
2024-08-26,2495.242235670181,2429.0089275757878,2560.556493429365
2024-08-27,2499.1933506408463,2433.5140605385154,2560.871258505138
2024-08-28,2501.8240659306903,2438.4181184749814,2561.158092189858
2024-08-29,2505.9633619655337,2443.9842940767535,2572.1563349054104
2024-08-30,2506.504660131342,2444.4539396243817,2569.534647894764
2024-09-03,2515.3732457945894,2451.4172230501067,2582.1751232760707
2024-09-04,2517.56839714677,2452.9783060590817,2580.8580770424637
2024-09-05,2520.2180539911005,2456.6100011696394,2579.4297689493833
2024-09-06,2520.5773092193945,2457.498173822413,2581.692262940242
2024-09-09,2523.8477520118945,2461.83145905706,2587.0783283646047
2024-09-10,2525.5569013160316,2462.5825995458135,2584.841655468209
2024-09-11,2528.002790428884,2467.7984692949,2592.057533753399
2024-09-12,2530.1886335168433,2464.3486419863657,2591.907964712586
2024-09-13,2529.688365942042,2466.6317363390194,2594.8023214728487
2024-09-16,2528.501328234063,2464.8142241359083,2589.8479210023634
2024-09-17,2531.4328774623737,2464.7433270302336,2595.9654136383383
2024-09-18,2531.4072466795583,2461.6106304319815,2593.318508263145
2024-09-19,2532.081237434212,2470.989343407379,2597.8229536340123
2024-09-20,2530.8555417554503,2473.4010875552376,2595.7023710065023
2024-09-23,2526.379676885595,2465.449757031059,2590.7771152469527
2024-09-24,2529.4344785191197,2471.9494920981524,2595.5694227777954
2024-09-25,2528.710110774299,2466.540287881204,2594.9129419901756
2024-09-26,2527.9984218661307,2463.7987195924807,2591.4970347903586
2024-09-27,2527.9848277356145,2466.1010300955004,2594.139247211945
2024-09-30,2528.5089442518142,2468.536034920868,2590.3402193802117
2024-10-01,2533.600843585702,2469.8546839648247,2595.436667864936
2024-10-02,2536.150112578214,2466.6431246109137,2600.2245284722285
2024-10-03,2541.097178070681,2478.9906179492323,2603.899939101111
2024-10-04,2543.275127677659,2479.371193449153,2611.0095460381576
2024-10-07,2551.995142567005,2485.4922546220973,2612.94444030545
2024-10-08,2555.7456760201608,2492.5060416346123,2621.932329742618
2024-10-09,2559.861380118417,2496.420858694771,2623.619825362362
2024-10-10,2565.9849626976675,2504.6002831056185,2627.4228074400503
2024-10-11,2569.206123417079,2507.575371409527,2632.183881502659
2024-10-14,2578.821539416413,2511.250676324259,2641.8378501635293
2024-10-15,2583.597664552485,2520.7568116017383,2646.2256816362164
2024-10-16,2588.3797355389647,2521.1615330772397,2651.0635552793765
2024-10-17,2593.321270416949,2523.5500630939596,2655.022446581451
2024-10-18,2595.8774427999056,2536.97933147041,2654.2948498198425
2024-10-21,2606.384541035838,2543.015359028183,2670.5179849068445
2024-10-22,2613.4910332240834,2549.7261810102814,2677.5062980106027
2024-10-23,2616.5966120267344,2555.0400113354535,2680.613398120439
2024-10-24,2619.8905386195834,2558.907899864299,2682.456471997957
2024-10-25,2623.209877635615,2554.2927535229956,2686.9780346394477
2024-10-28,2625.8962131340304,2559.9637645637627,2688.6784600188453
2024-10-29,2630.4678917872166,2572.3768532534887,2692.3362916613382
2024-10-30,2633.9168578586614,2571.4600715638844,2697.543193510009
2024-10-31,2636.6182303019514,2575.769977846336,2703.28991386892
2024-11-01,2637.7155616298837,2572.2244027547144,2698.50011958083
2024-11-04,2641.006805024857,2580.916634372446,2701.086970234046
2024-11-05,2645.0492269753263,2585.164325715196,2710.3709070953005
2024-11-06,2646.5317783545074,2583.950745577855,2711.223375312646
2024-11-07,2648.5016756424657,2583.253566675698,2711.7919836737583
2024-11-08,2647.539129241553,2587.5598485033493,2717.1717597294987
2024-11-11,2646.8416732162527,2578.390069926197,2710.5791086028944
2024-11-12,2650.4159915233436,2583.5867401415776,2714.6905663023686
2024-11-13,2652.2054073654995,2588.504283165708,2717.7825067704002
2024-11-14,2653.91056822049,2587.902090001164,2715.2371753729326
2024-11-15,2653.2121966585937,2585.7281009859203,2715.629119395926
2024-11-18,2655.9814646300806,2594.762036440308,2724.439199882806
2024-11-19,2659.9256632222714,2596.464144563065,2722.696613069134
2024-11-20,2661.478675216721,2598.8034501019306,2728.360327931228
2024-11-21,2664.132994929408,2598.0203095030492,2729.5518244681903
2024-11-22,2665.6094303250557,2603.7146670500993,2731.872370740469
2024-11-25,2666.6002166896633,2604.735586694163,2733.356661418382
2024-11-26,2670.6699855306315,2603.004195242361,2735.801359782385
2024-11-27,2672.920914442917,2611.4979205616983,2737.100349231378
2024-11-29,2675.8556958955537,2608.1193257252885,2738.291110574845
2024-12-02,2679.6957869349726,2614.903518198924,2741.866855402991
2024-12-03,2685.5246356035354,2626.0826713401266,2747.0703848166445
2024-12-04,2687.365515855752,2621.480468783183,2751.197803740606
2024-12-05,2689.9441834169197,2620.067532470505,2750.0196234743303
2024-12-06,2690.863967766218,2626.772387285733,2751.744499917774
2024-12-09,2696.8977316804676,2635.2579871508988,2760.951063475963
2024-12-10,2702.1731292102095,2642.4431958536798,2767.274656265405
2024-12-11,2706.5160411323427,2641.89855526603,2772.320965757556
2024-12-12,2709.5500940212364,2649.0153281760267,2775.1272807286387
2024-12-13,2712.462837977294,2650.561895757278,2777.1958215507143
2024-12-16,2718.5396101324095,2655.890062716047,2783.3255491521877
2024-12-17,2723.5763388454097,2661.060767012877,2788.2594553192234
